Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      48/49          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_check_len(unsigned long, char const*) const [163]
[118]    0.0    0.00    0.00      49         std::vector<Vec3<float>, std::allocator<Vec3<float> > >::size() const [118]
-----------------------------------------------
                0.00    0.00      24/48          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >, Vec3<float> const&) [165]
                0.00    0.00      24/48          __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >::difference_type __gnu_cxx::operator-<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > > const&, __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > > const&) [162]
[119]    0.0    0.00    0.00      48         __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >::base() const [119]
-----------------------------------------------
                0.00    0.00       1/40          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [197]
                0.00    0.00      39/40          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [153]
[120]    0.0    0.00    0.00      40         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [120]
-----------------------------------------------
                0.00    0.00      13/39          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [145]
                0.00    0.00      26/39          __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [124]
[121]    0.0    0.00    0.00      39         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [121]
-----------------------------------------------
                0.00    0.00       1/37          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::~vector() [195]
                0.00    0.00      36/37          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >, Vec3<float> const&) [165]
[122]    0.0    0.00    0.00      37         std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_get_Tp_allocator() [122]
-----------------------------------------------
                0.00    0.00      12/36          __gnu_cxx::new_allocator<Vec3<float> >::allocate(unsigned long, void const*) [159]
                0.00    0.00      24/36          __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::max_size(std::allocator<Vec3<float> > const&) [132]
[123]    0.0    0.00    0.00      36         __gnu_cxx::new_allocator<Vec3<float> >::max_size() const [123]
-----------------------------------------------
                0.00    0.00      26/26          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [127]
[124]    0.0    0.00    0.00      26         __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [124]
                0.00    0.00      26/39          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [121]
-----------------------------------------------
                0.00    0.00      13/26          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [154]
                0.00    0.00      13/26          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [155]
[125]    0.0    0.00    0.00      26         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [125]
-----------------------------------------------
                0.00    0.00      26/26          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [127]
[126]    0.0    0.00    0.00      26         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [126]
-----------------------------------------------
                0.00    0.00      26/26          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [149]
[127]    0.0    0.00    0.00      26         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [127]
                0.00    0.00      26/26          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [126]
                0.00    0.00      26/26          __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [124]
-----------------------------------------------
                0.00    0.00      26/26          std::vector<int, std::allocator<int> >* std::uninitialized_copy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [129]
[128]    0.0    0.00    0.00      26         std::vector<int, std::allocator<int> >* std::__uninitialized_copy<false>::__uninit_copy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [128]
                0.00    0.00    4095/10682       std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [61]
                0.00    0.00    4095/4095        void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [92]
-----------------------------------------------
                0.00    0.00      26/26          std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [130]
[129]    0.0    0.00    0.00      26         std::vector<int, std::allocator<int> >* std::uninitialized_copy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [129]
                0.00    0.00      26/26          std::vector<int, std::allocator<int> >* std::__uninitialized_copy<false>::__uninit_copy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [128]
-----------------------------------------------
                0.00    0.00      26/26          std::vector<int, std::allocator<int> >* std::__uninitialized_move_if_noexcept_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [131]
[130]    0.0    0.00    0.00      26         std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [130]
                0.00    0.00      26/26          std::vector<int, std::allocator<int> >* std::uninitialized_copy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [129]
-----------------------------------------------
                0.00    0.00      26/26          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [153]
[131]    0.0    0.00    0.00      26         std::vector<int, std::allocator<int> >* std::__uninitialized_move_if_noexcept_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [131]
                0.00    0.00      26/26          std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [130]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::max_size() const [135]
[132]    0.0    0.00    0.00      24         __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::max_size(std::allocator<Vec3<float> > const&) [132]
                0.00    0.00      24/36          __gnu_cxx::new_allocator<Vec3<float> >::max_size() const [123]
-----------------------------------------------
                0.00    0.00      12/24          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::end() [166]
                0.00    0.00      12/24          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::begin() [167]
[133]    0.0    0.00    0.00      24         __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >::__normal_iterator(Vec3<float>* const&) [133]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::max_size() const [135]
[134]    0.0    0.00    0.00      24         std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_get_Tp_allocator() const [134]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_check_len(unsigned long, char const*) const [163]
[135]    0.0    0.00    0.00      24         std::vector<Vec3<float>, std::allocator<Vec3<float> > >::max_size() const [135]
                0.00    0.00      24/24          std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_get_Tp_allocator() const [134]
                0.00    0.00      24/24          __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::max_size(std::allocator<Vec3<float> > const&) [132]
-----------------------------------------------
                0.00    0.00      24/24          Vec3<float>* std::uninitialized_copy<Vec3<float>*, Vec3<float>*>(Vec3<float>*, Vec3<float>*, Vec3<float>*) [137]
[136]    0.0    0.00    0.00      24         Vec3<float>* std::__uninitialized_copy<false>::__uninit_copy<Vec3<float>*, Vec3<float>*>(Vec3<float>*, Vec3<float>*, Vec3<float>*) [136]
                0.00    0.00    2047/2047        Vec3<float>* std::__addressof<Vec3<float> >(Vec3<float>&) [112]
                0.00    0.00    2047/2047        void std::_Construct<Vec3<float>, Vec3<float> >(Vec3<float>*, Vec3<float> const&) [111]
-----------------------------------------------
                0.00    0.00      24/24          Vec3<float>* std::__uninitialized_copy_a<Vec3<float>*, Vec3<float>*, Vec3<float> >(Vec3<float>*, Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [138]
[137]    0.0    0.00    0.00      24         Vec3<float>* std::uninitialized_copy<Vec3<float>*, Vec3<float>*>(Vec3<float>*, Vec3<float>*, Vec3<float>*) [137]
                0.00    0.00      24/24          Vec3<float>* std::__uninitialized_copy<false>::__uninit_copy<Vec3<float>*, Vec3<float>*>(Vec3<float>*, Vec3<float>*, Vec3<float>*) [136]
-----------------------------------------------
                0.00    0.00      24/24          Vec3<float>* std::__uninitialized_move_if_noexcept_a<Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> > >(Vec3<float>*, Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [139]
[138]    0.0    0.00    0.00      24         Vec3<float>* std::__uninitialized_copy_a<Vec3<float>*, Vec3<float>*, Vec3<float> >(Vec3<float>*, Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [138]
                0.00    0.00      24/24          Vec3<float>* std::uninitialized_copy<Vec3<float>*, Vec3<float>*>(Vec3<float>*, Vec3<float>*, Vec3<float>*) [137]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >, Vec3<float> const&) [165]
[139]    0.0    0.00    0.00      24         Vec3<float>* std::__uninitialized_move_if_noexcept_a<Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> > >(Vec3<float>*, Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [139]
                0.00    0.00      24/24          Vec3<float>* std::__uninitialized_copy_a<Vec3<float>*, Vec3<float>*, Vec3<float> >(Vec3<float>*, Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [138]
-----------------------------------------------
                0.00    0.00      14/14          void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [142]
[140]    0.0    0.00    0.00      14         void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [140]
                0.00    0.00    6587/10682       std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [61]
                0.00    0.00    6587/6587        void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [90]
-----------------------------------------------
                0.00    0.00       1/14          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [193]
                0.00    0.00      13/14          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [153]
[141]    0.0    0.00    0.00      14         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [141]
                0.00    0.00      13/13          __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [146]
-----------------------------------------------
                0.00    0.00      14/14          void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [143]
[142]    0.0    0.00    0.00      14         void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [142]
                0.00    0.00      14/14          void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [140]
-----------------------------------------------
                0.00    0.00       1/14          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [197]
                0.00    0.00      13/14          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [153]
[143]    0.0    0.00    0.00      14         void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [143]
                0.00    0.00      14/14          void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [142]
-----------------------------------------------
                0.00    0.00      13/13          __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [146]
[144]    0.0    0.00    0.00      13         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [144]
-----------------------------------------------
                0.00    0.00      13/13          __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [147]
[145]    0.0    0.00    0.00      13         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [145]
                0.00    0.00      13/39          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [121]
-----------------------------------------------
                0.00    0.00      13/13          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [141]
[146]    0.0    0.00    0.00      13         __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [146]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [144]
-----------------------------------------------
                0.00    0.00      13/13          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [152]
[147]    0.0    0.00    0.00      13         __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [147]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [145]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [153]
[148]    0.0    0.00    0.00      13         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [148]
                0.00    0.00      26/52          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [117]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [153]
[149]    0.0    0.00    0.00      13         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [149]
                0.00    0.00      52/2546        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [93]
                0.00    0.00      26/26          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [127]
                0.00    0.00      13/7501        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [79]
-----------------------------------------------
                0.00    0.00      13/13          void std::_Destroy<Vec3<float>*>(Vec3<float>*, Vec3<float>*) [156]
[150]    0.0    0.00    0.00      13         void std::_Destroy_aux<true>::__destroy<Vec3<float>*>(Vec3<float>*, Vec3<float>*) [150]
-----------------------------------------------
                0.00    0.00       1/13          std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::~_Vector_base() [189]
                0.00    0.00      12/13          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >, Vec3<float> const&) [165]
[151]    0.0    0.00    0.00      13         std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_deallocate(Vec3<float>*, unsigned long) [151]
                0.00    0.00      12/12          __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::deallocate(std::allocator<Vec3<float> >&, Vec3<float>*, unsigned long) [160]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [153]
[152]    0.0    0.00    0.00      13         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [152]
                0.00    0.00      13/13          __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [147]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [107]
[153]    0.0    0.00    0.00      13         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [153]
                0.00    0.00      39/40          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [120]
                0.00    0.00      26/52          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [117]
                0.00    0.00      26/26          std::vector<int, std::allocator<int> >* std::__uninitialized_move_if_noexcept_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [131]
                0.00    0.00      13/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [149]
                0.00    0.00      13/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [155]
                0.00    0.00      13/13          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [148]
                0.00    0.00      13/13          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [152]
                0.00    0.00      13/2492        void __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [99]
                0.00    0.00      13/14          void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [143]
                0.00    0.00      13/14          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [141]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [107]
[154]    0.0    0.00    0.00      13         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [154]
                0.00    0.00      13/26          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [125]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [153]
[155]    0.0    0.00    0.00      13         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [155]
                0.00    0.00      13/26          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [125]
-----------------------------------------------
                0.00    0.00      13/13          void std::_Destroy<Vec3<float>*, Vec3<float> >(Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [157]
[156]    0.0    0.00    0.00      13         void std::_Destroy<Vec3<float>*>(Vec3<float>*, Vec3<float>*) [156]
                0.00    0.00      13/13          void std::_Destroy_aux<true>::__destroy<Vec3<float>*>(Vec3<float>*, Vec3<float>*) [150]
-----------------------------------------------
                0.00    0.00       1/13          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::~vector() [195]
                0.00    0.00      12/13          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >, Vec3<float> const&) [165]
